Channel,Video Title,Video Description,Video ID,Comment,Comment iD,Replies,Likes
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"When She Said ""this is my pakistan"" Tears come in my eyes and my heart start crying. how she make this video its not easy to explore like this ... i cannot explain how i can i say you thank you i have no word for this ... but at the end yes offcurce it is your pakistan it is our pakistan.... ❤❤❤🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰 loVe  yOu canadian girl....",UgwPzJBdHEqg2NccC8x4AaABAg,0,2
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Love it!,UgwMqJDEf7lo1uUFN-B4AaABAg,0,1
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Love you from Pakistan...thank you so  much...😍😍😍,UgzJ_0fAbJci_0HvlbR4AaABAg,0,2
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Thank you eva for everything,UgxfRAAup3Dc1BXMit14AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Love♥️♥️♥️,Ugx1XJjjwOykhLboC_l4AaABAg,0,1
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"Reall advertisement ❤️
Bundle of thanks mis May Allah bless you with lots of happiness 💕",Ugy1Wh18Fzy3D3C9aiN4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"A lots of love from me EVA .
Love from Lahore.",Ugzv_fJO64_5XtH84gN4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Stay blessed dear I'm very thankful to uh you exploring the positive image of my land May Allah success uh in every field of life thanku for coming to land of beauty......😍😍😍,UgzbrPIstbAkdzlI48N4AaABAg,0,9
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Does anyone know of all the locations in the video? Especially the one with the desert and the mountains in the backdrop.,Ugw95FTBV7yNkAtbuI14AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Beautiful video - an amazing country with limitless potential. Your vision of Pakistan is awe-inspiring and inshallah will one day be a reality!,Ugzdfsv2w7o-GOO7EbN4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Such a powerful messages! God bless Pakistan love from Philippines,UgyBdmzi2dO9TJKiVT14AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Thank you Eva.,UgxDeRfiVX7FbtlOtu54AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Love 2 Pakistan <> Great Your Vision <> My Country is My Life <> Love U,Ugw5HFljubv59tWvmvJ4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Appreciated. Thanks for sharing nice video,UgzcpFjZGZZjWql-f_54AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Ma'am you will be remembered for your kind work,Ugyk6Wn0LTP_2_lPxWJ4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Thank You,Ugy3xQ72LF4zriFyGwl4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,I love u lady for what you have explored in my country even I didn’t know much of it.,Ugz4bnFnoSMxIFSbRsZ4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,your so beautiful.,Ugyc9_uw2CYXWKekZ614AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Thanks Eva 🌹🌹🌹🌹,UgzDRUtGSPXxtA58Nrl4AaABAg,0,1
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Thanks,UgzwjUOAMX3uNVKxFv94AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"I searched you and subscribe your channel after reading about you in ""Dawn"", a  daily newspaper of Pakistan. Love the way you present Pakistan's soft image in the world. Love you for that.",UgwiVT29mjLV3a33tkp4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,❤️💖,UgxrJc3z3kEUn8_A6wh4AaABAg,0,1
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Thank u allah u give me a beautiful country,Ugys4uzz4CX2MmD3Glp4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"Eva Zu Beck Really appreciated your Work , I am welcoming you to Multan for More Cultural heritage and Next time add this to your Diary.",UgzxaY2zEZTZECy7EER4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Thanks a lot about to introduce my country e,UgxBR8FCZo5xKK97iVF4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Thanks Eva sister.,UgygLezcGUjK1Tmre-p4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Even the tea was fantastic 👍✔,UgxYMHAGsH8Vnf_WCbh4AaABAg,0,1
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Thanku sister and brothers,UgwfyH9SYabmSzWSt-t4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Great idea to growth,UgyeXq2RC4MG6e6mQKB4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Oh hi👋,Ugx5cZMwp6tBM5_j4bV4AaABAg,0,1
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Dear your All vedio is Amazing,Ugy1x77ExJSmk9tHtYd4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Thanks a lot mam,UgwThXrVUL4-ceVYLMt4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,thanks,UgyAAmZdy84W2Hc-PzR4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Travelling Queen!!!,UgyVUxqashcUCP7_mch4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Waaaaaaaao,Ugy6WPhE5g4jAbRUIG54AaABAg,0,1
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"Positive approach, government can make it a reality.",Ugzya8JKmyqp_dFmE9J4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Absolutly i had lived there im italian i miss my pakistan soo much and the food,UgwIk-hf4CTzZzYboh14AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Thank you for making video on Pakistan 🇵🇰😊🤟,UgyfapwWfivwTG8amBZ4AaABAg,0,1
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Thanks so much for promoting our country tourism like that EVA ZU BECK,UgxO5AzGmWuUxnILbSh4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Mashallah very amazing,UgyGTHV4pT9JLgKDSoF4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,You inspire me,UgzVx3NEiMagODif-CF4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"Eva u have made such amazing videos of Pakistan, it makes me proud.",UgwNktShG1z_WPzMK3J4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"Love u Creator ....thanks u for showing pakistan positive 
Love from my country I am from Pakistan",Ugx4OU5Z-pph9Vy3sB94AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,I love you pakistan 🇵🇰❤️🇵🇰,UgyifaIWSLcu7XBvirZ4AaABAg,0,1
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"Even though i have visited many places of these, but u really showed alot more for me to visit in future",UgzY-oLCQ8sk7bDJIal4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,❤️⁩🇵🇰⁩,UgzONoM8KiE_D6sLfh14AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,What about Kurdstan ??!!,UgyWWsDmLSI08E3Lqxt4AaABAg,0,1
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Thankyou Eva to potray such a positive picture of Pakistan. Thanks again i appreciate and  agreed with ur vision.,UgwK4Afm-FOg_rnndEF4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"In my opinion you found the essence living between people struggling and earning their hardship and you conceive it
 Some dare to reach at this point....",UgyQL77o5-DA9AfiitB4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Superb,UgwKsKj1qDtC6FGSIpx4AaABAg,0,1
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"A brother from beautiful Kerala.....India
👏👏👏👏👌👌👌😍",UgwZoQQTs0xLMNB7ogx4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,really nice video  proud to live in pakistan the place of happiness,Ugy7bGQcSSuUCuG41h94AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Fast forward 2020 and we are,UgxNlbAWI3-r0DzdTyx4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Nice Video,UgwYKg-zr1fw6ySdtm54AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"Big hug from Indonesia, i will choose pakistan to enjoy freezing and jawdropping scenery in Swat, Hunza 🥺",UgzeDmC2lsuLoLpzsUh4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Welcome to Pakistan i am from swat Pakistan,UgzR8jUyzEROoGyd-sp4AaABAg,0,1
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"Thanks for visiting making us so proud 
U shut mouth of ppl who says Pakistan is not safe 
Love from #Pakistan",UgxdNdmbBgSRZnMJEPR4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Love from Pakistan ❤❤🇵🇰🇵🇰❤❤,UgyOAfMeJWjjHDS9d1p4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,aaata hu 😍 from India,Ugyqbz2NOwuU213xVG94AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Nice mountain,Ugz5iqUWWCqnx4YRl_94AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"Very very nice
Good work dear",UgxmiR0MuEgbDXXPxut4AaABAg,0,1
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,This is like a great great favor on us Pakistanis❤️🇵🇰 Thanks is such a small word to say for it❤️i have no words...........,Ugw9du_76IB2g7vmGCJ4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Epic video Eva love & respect from Pakistan 🇵🇰,Ugxbeq1rFz7KG7H7O_R4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,woowowowowowowowowowowowowowow,UgypKS8QRKUkhntHPD14AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Now it became,UgyFVnnJq7hgDMwwCiF4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Eva Thanku So Much I Really appreciate You to Show real Image Of Pakistan in The World I M also Pakistani Glad to Hear you Thanku.,Ugw5CX_yUM-x1Rfe3dJ4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"You dont know what you're talking about. You havent travelled many countries around the world. You've only visited Muslim countries. Not really the whole of Europe and Canada and Australia. Most of your vlogs you sound so superficial. And your blog sound so political. Using that Eu Visa to travel and showing off that your proud not to be one, using that Visa for your own benefit and sounding like you hate that  Visa inclining yourself so much with your Muslim culture, why dont you just change your nationality. 

You're definitely not a travel vlogger.",UgxhC3x7Z72qsK8tM1h4AaABAg,0,1
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Wow MashaALLah,UgyNyrqFXWICi7dWvtl4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Love to hear about something positive about Pakistan,UgwpcUPBl5RHZGJjRbN4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Very nice video watching from England,Ugz-gYSIYgQ3RKnFKvF4AaABAg,0,1
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Thanks for cming pakistan,UgzynxKHCZf9mcIjoTJ4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,your voice is so soothing .and i live my Pakistan too,UgwS-zeF5up2lCtRO_R4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Eva u r great.,UgwGa3curq26bdqqDJN4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,I love u Eva you are a good traveller,UgwMltZ-1QreqyUCpLB4AaABAg,0,1
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,So good your video I like,UgwLTMpCIXDbHQpChU54AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"love  from pakistan .,,,,,,,eva zubeck.ithnks u so much for making ..this amazing think..
i wish i see u and give you a gift from all pakistani,s ...
...",UgyMYxmMMBN5wd_IXjB4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,iLike your video and I love Pakistan,UgwNrGE1UzyeZrZqsb14AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"You don't know how much i like yoi ❤️ I'm about to cry 😭 listening your voice, magical it is, and your words too❤️ i just can't explain my love ❤️ from. PAKISTAN🇵🇰, Your well-wisher forever",UgzUEzwmZBJnKks5okp4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Your smile is wonderful,Ugw2lKwj1zYElXcvADJ4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Ur vedeio about pakistan mke me more cry .. i love my heart pakistan,UgzXrogAutdpT1B5lyN4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,I didnt even know that how pakistan look like. I will definitely travel there one day. Love from Bangladesh,Ugy41DApmSefXa-C4eF4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"This is my pakistan 
Proud of being a pakistani
Thanxxx for making this amazing video",Ugx6hhYb7hOXjTE-Yel4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"Our eva,when she call my pakistan let's call him our beloved eva,she is one of the bless which got the reality of  Muslim  love the true lost holly religion of the world.",UgwcwLlqUqPRKgBatKp4AaABAg,0,1
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"May peace n prosperity prevail everywhere... Wishing gud health for all... Stay home ,stay safe... fight corona virus",UgxCaOWYPtX0YrUGbuF4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"THANKS for your priceless comment "" This is my Pakistan""😀",UgwnnBGEd40D2FyBNFV4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,*sister when you visit again our pakistan*,Ugyl3NOWwmUvaWu2JAd4AaABAg,0,1
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,I love my Pakistan we are proud to be Pakistani ❤😇,UgxwNlTpPAnc42JSfax4AaABAg,0,1
